exp_id,method,map,rnd_seed,agent_id,agent_type,velocity,total_cost,distance,time,traversability,collision,safety,step_size,cost_scaling,lambda_good_trav,lambda_bad_trav,gamma_collision,d_05_collision,solver_seconds
1766337311114831722,maxSpan_hom,forest,42,1,AERIAL,1,24048,81.8014,81.8014,0,0.095975,0.095975,0.25,20,1e-05,0.05,10,0.1,120
1766337311114831722,maxSpan_hom,forest,42,2,GROUND,0.5,23952,81.4804,162.961,0.442034,0,0.442034,0.25,20,1e-05,0.05,10,0.1,120
1766337311114831722,maxSpan_het,forest,42,1,AERIAL,1,36580,117.019,117.019,0,0.00633276,0.00633276,0.25,20,1e-05,0.05,10,0.1,120
1766337311114831722,maxSpan_het,forest,42,2,GROUND,0.5,28700,48.814,97.628,0.000491738,0,0.000491738,0.25,20,1e-05,0.05,10,0.1,120
1766337798297564228,maxSpan_hom,park,42,1,AERIAL,1,31580,145.9,145.9,0,0.117875,0.117875,1.5,20,1e-05,0.05,10,0.1,120
1766337798297564228,maxSpan_hom,park,42,2,GROUND,0.5,31656,146.261,292.521,0.874576,0,0.874576,1.5,20,1e-05,0.05,10,0.1,120
1766337798297564228,maxSpan_het,park,42,1,AERIAL,1,56045,232.774,232.774,0,0.0211486,0.0211486,1.5,20,1e-05,0.05,10,0.1,120
1766337798297564228,maxSpan_het,park,42,2,GROUND,0.5,55684,128.624,257.248,0.00130916,0,0.00130916,1.5,20,1e-05,0.05,10,0.1,120
